-0.360966	-0.355966
-0.3705	-0.3675
-0.3785	-0.3755
-0.3845	-0.3815
-0.3025	-0.2995
-0.320965	-0.317012
-0.328974	-0.323974
-0.336099	-0.331099
-0.328173	-0.323173
-0.336069	-0.331069
-0.3445	-0.3415
-0.360026	-0.355026
-0.347995	-0.339628
-0.351925	-0.350075
-0.370969	-0.364412
-0.379721	-0.373171
-0.294903	-0.288364
-0.302969	-0.297969
-0.308935	-0.305044
-0.3165	-0.3135
-0.304159	-0.299159
-0.322722	-0.317722
-0.334888	-0.329888
-0.342254	-0.337254
-0.322722	-0.317722
-0.330908	-0.324378
-0.334012	-0.331988
-0.3525	-0.3495
-0.314735	-0.308194
-0.316897	-0.311897
-0.330978	-0.324294
-0.3365	-0.3335
-0.306638	-0.301638
-0.316961	-0.311961
-0.324431	-0.319431
-0.330986	-0.325986
-0.30456	-0.29956
-0.322985	-0.317985
-0.3345	-0.3315
-0.3425	-0.3395
-0.314957	-0.309957
-0.324224	-0.319224
-0.334974	-0.329974
-0.3465	-0.3435
-0.346983	-0.341983
-0.101976	-0.100024
-0.103847	-0.102153
-0.157536	-0.156464
-0.32622	-0.317975
-0.336975	-0.327966
-0.341818	-0.340182
-0.354704	-0.348183
-0.316639	-0.310082
-0.332667	-0.327667
-0.342975	-0.33397
-0.348962	-0.343962
-0.31459	-0.30959
-0.326633	-0.320101
-0.332962	-0.327962
-0.3445	-0.3415
-0.3445	-0.3415
-0.3445	-0.3415
-0.3445	-0.3415
-0.3445	-0.3415
-0.358971	-0.353971
-0.352789	-0.344475
-0.342625	-0.332875
-0.320359	-0.306603
-0.33275	-0.32775
-0.324964	-0.318423
-0.314961	-0.304048
-0.289737	-0.279842
-0.336394	-0.331394
-0.32024	-0.31524
-0.314034	-0.307356
-0.301969	-0.291589
-0.336211	-0.331211
-0.326148	-0.321148
-0.31695	-0.31041
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
-0.303728	-0.295509
0.0972091	0.209382
-0.00280808	0.109463
-0.104247	0.0115511
-0.211563	-0.0952799
0.0641637	0.0675088
0.0423231	0.0436769
0.0380124	0.0399876
0.00549989	0.00850011
0.076434	0.169936
-0.00232828	0.0978456
-0.0914714	0.0103194
-0.184387	-0.0785121
0.0952373	0.206
-0.000202957	0.0998454
-0.0901982	0.0104552
-0.180222	-0.0795426
0.0553631	0.146267
-0.0267039	0.0666179
-0.110412	-0.0166832
-0.194751	-0.100309
0.0699516	0.164705
-0.0118219	0.0856016
-0.0975146	0.00018975
-0.183635	-0.0820789
0.06778	0.159039
-0.0118837	0.0805192
-0.0933906	0.000685246
-0.178301	-0.0813111
0.0532988	0.147958
-0.0289366	0.067141
-0.114385	-0.0190191
-0.198376	-0.101719
0.0577679	0.152375
-0.029693	0.0682636
-0.117853	-0.0165847
-0.203053	-0.105328
0.0774657	0.173939
-0.00537879	0.0967901
-0.0965737	0.00767857
-0.18829	-0.0819634
0.0790185	0.176224
-0.00349286	0.0982357
-0.0920979	0.0119928
-0.184513	-0.0778508
0.0596831	0.155614
-0.0224942	0.0782468
-0.114366	-0.0125853
-0.202029	-0.101462
0.0806341	0.177548
-0.00011	0.100738
-0.0906606	0.0119084
-0.18437	-0.0783834
0.0786927	0.172191
-0.00284	0.0980476
-0.0913252	0.0117951
-0.182564	-0.0762183
0.0504189	0.146015
-0.0302597	0.069514
-0.116376	-0.0138154
-0.203572	-0.101886
0.0844575	0.184995
-0.00392969	0.100321
-0.094256	0.0114818
-0.193097	-0.0857115
-0.181525	-0.0750255
-0.0889734	0.0162512
0.00018848	0.102024
0.0804706	0.17716
-0.201914	-0.102179
-0.118878	-0.0160319
-0.0297889	0.0701
0.0507703	0.143774
-0.177385	-0.0718207
-0.0868169	0.0163544
-0.00129702	0.0989458
0.0814625	0.176207
-0.18043	-0.077311
-0.088991	0.0125747
-0.00406923	0.0949392
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
0.0776751	0.171806
