179.6338344	36.62266835
27985.07463	-4654.953358
194.2134743	37.26393352
181.5066504	36.16138845
35885.16746	-5524.700957
205.7810764	38.22218869
10714285.71	-2067814.286
197.5566197	42.1242078
197.2599281	41.50901215
126903.5533	-22450.38071
15723.27044	-2878.616352
14047.57445	4634.322907
609756.0976	-115182.9268
7011.311583	-1190.85725
202.501296	41.77196734
202.501296	41.77196734
949367.0886	-162294.3038
49734.74801	-7075.116048
7059.487952	-1011.017508
6520.038251	-923.4982179
6520.038251	-923.4982179
6520.038251	-923.4982179
6520.038251	-923.4982179
6520.038251	-923.4982179
12571.23701	-2233.632249
37500.00	2175
14456.43793	-2261.073631
23349.93773	-4585.787671
14008.21815	-1993.691632
44964.02878	-7381.564748
24916.94352	-3899.377076
21186.44068	-3055.720339
49083.76963	-7668.651832
22032.90247	-4016.554054
14060.74241	-2254.401012
25083.61204	-3950.794314
53648.06867	-8385.246781
62919.46309	-10595.88926
21324.99289	-3152.431049
17361.11111	-3013.194444
455.7320704	3.926304964
731.359832	-37.80567184
1059.410318	-88.48502206
21588.94646	-3416.731434
21588.94646	-3416.731434
21588.94646	-3416.731434
21588.94646	-3416.731434
21588.94646	-3416.731434

