4	2	0	1076.5	1112.5	1536.77	1660.04	1693.46
4	2	1	1197.63	1221.37	1536.77	1660.04	1693.44
4	2	2	1023.79	1206.59	1383.26	1660.04	1693.44
4	2	3	1021.18	1206.59	1383.26	1660.04	1693.44
4	3	0	1354.23	1411	1576.97	1677.65	2226.69
4	3	1	1024	1056.17	1091.25	1168.76	1372
4	3	2	1059.53	1087.11	1166.5	1342.1	1375.79
4	3	3	1059.53	1093.14	1166.5	1342.1	1375.79
5	0	0	1059.53	1093.14	1166.5	1342.1	1375.79
5	0	1	1059.53	1093.14	1166.5	1342.1	1375.79
5	0	2	1059.53	1093.14	1166.5	1342.1	1375.79
5	0	3	1059.53	1093.14	1166.5	1342.1	1375.79
5	1	0	1059.53	1093.14	1166.5	1342.1	1375.79
5	1	1	1059.53	1093.14	1166.5	1342.1	1375.79
5	1	2	1059.53	1093.14	1166.5	1342.1	1375.79
5	1	3	1059.53	1093.14	1166.5	1342.1	1375.79
5	2	0	1059.53	1093.14	1166.5	1342.1	1375.79
5	2	1	1059.53	1093.14	1166.5	1342.1	1375.79
5	2	2	1059.53	1093.14	1166.5	1342.1	1375.79
5	2	3	1059.53	1093.14	1166.5	1342.1	1375.79
5	3	0	1059.53	1093.14	1166.5	1342.1	1375.79
5	3	1	1059.53	1093.14	1166.5	1342.1	1375.79
5	3	2	1059.53	1093.14	1166.5	1342.1	1375.79
5	3	3	1059.53	1093.14	1166.5	1342.1	1375.79
6	0	0	2038.47	2135.83	2363.07	2541.9	3307.41
6	0	1	2083.44	2185.82	2418.25	2608.71	3382.68
6	0	2	2138.95	2244.7	2484.31	2678.97	3475.13
6	0	3	2164.1	2272.19	2513.83	2711.43	3517.83
6	1	0	1374.5	1465.8	1591.5	2112.5	2227.49
6	1	1	1390.5	1461.5	1591.5	2112.5	2227.5
6	1	2	1183.5	1521.5	1686.5	1813.5	2217.5
6	1	3	1183.5	1521.5	1686.5	1813.5	2218.11
6	2	0	1720.62	1805.2	1999.86	2157.72	2802.26
6	2	1	1777.33	1866.22	2066.67	2230.04	2896.05
6	2	2	1812.8	1903.48	2108.26	2274.58	2954.87
6	2	3	1880.58	1975.36	2188.08	2360.95	3067.9
6	3	0	1677.14	1762.4	1952.91	2107.78	2742.65
6	3	1	1726.58	1815.06	2011.21	2171.22	2825
6	3	2	1773.09	1863.48	2065.88	2230.12	2902.41
6	3	3	1803.5	1896.48	2102.42	2268.77	2955.78
7	0	0	1593.19	1671.15	1849.06	1993.56	2583.8
7	0	1	1626.16	1705.29	1887.04	2034.02	2636.97
7	0	2	1656.83	1737.76	1922.57	2072.88	2686.89
7	0	3	1694.45	1777.16	1966.71	2120.15	2749.02
7	1	0	1686.71	1769.75	1957.83	2111.05	2736.38
7	1	1	1764.87	1851.02	2047.98	2208.16	2862.28
7	1	2	1804.74	1893.29	2094.73	2258.69	2927.86
7	1	3	1861.55	1952.62	2160.92	2329.34	3019.96
7	2	0	1617.51	1697.49	1878.41	2025.68	2626.43
7	2	1	1651.91	1733.59	1918.26	2068.17	2681.84
7	2	2	1685.65	1769.18	1957.58	2110.26	2736.5
7	2	3	1758.16	1845.25	2041.2	2200.83	2853.86
7	3	0	1598.85	1677.71	1856.91	2002.03	2596.12
7	3	1	1644.8	1725.5	1909.26	2058.41	2669.91
7	3	2	1683.23	1765.96	1954.12	2107.17	2733.09
7	3	3	1731.94	1816.89	2011.08	2168.37	2812.73
8	0	0	1646.6	1728.25	1912.43	2062.19	2673.97
8	0	1	1670.35	1752.67	1939.33	2090.98	2711.64
8	0	2	1720.7	1805.25	1997.56	2153.8	2792.74
8	0	3	1759.39	1845.98	2042.61	2202.82	2856.54
8	1	0	1686.45	1769.04	1957.14	2110.41	2736.06
8	1	1	1795.62	1883.29	2084.22	2246.83	2912.59
8	1	2	1846.31	1936.61	2142.9	2310.41	2994.96
8	1	3	1891.89	1983.52	2194.88	2366.08	3066.89
8	2	0	1668.16	1749.92	1935.78	2086.45	2705.5
8	2	1	1740.7	1825.96	2020.4	2178.06	2823.42
8	2	2	1794.44	1881.85	2082.16	2245.12	2909.82
8	2	3	1865.04	1956.52	2164.16	2333.14	3024.05
8	3	0	1609.02	1687.32	1867.24	2013.58	2610.15
8	3	1	1673.71	1755.35	1942.18	2094.2	2714.76
8	3	2	1714.63	1798.07	1989.72	2144.91	2781.04
8	3	3	1758.57	1844.63	2041.06	2200.82	2853.62
9	0	0	1748.38	1832.97	2027.76	2186.31	2834.26
9	0	1	1831.81	1920.8	2125.36	2291.61	2969.22
9	0	2	1873.95	1964.97	2174.11	2344.36	3037.89
9	0	3	1919.33	2012.5	2226.87	2400.75	3112.19
9	1	0	1685.81	1768.5	1956.52	2109.44	2734.15
9	1	1	1790.21	1877.53	2077.48	2239.69	2902.62
9	1	2	1843.55	1933.07	2138.87	2306.09	2988.8
9	1	3	1887.11	1978.73	2189.66	2360.55	3059.43
9	2	0	1609.22	1688.7	1871.39	2019.9	2628.4
9	2	1	1671.11	1754.21	1943.13	2096.85	2726.66
9	2	2	1727.82	1813.03	2007.4	2166.04	2814.01
9	2	3	1803.93	1893.01	2096.18	2262.24	2937.62
9	3	0	1793.95	1882.27	2083.64	2247.28	2915.18
9	3	1	1843.58	1933.69	2140.77	2308.68	2995.02
9	3	2	1913.9	2007.58	2221.59	2395.83	3109.27
9	3	3	1941.64	2036.99	2254.99	2432.05	3155.75
10	0	0	1897.9	1992.1	2208.81	2385.1	3108.7
10	0	1	1851.75	1943.42	2154.9	2326.42	3030.8
10	0	2	1785.05	1873.61	2076.87	2242.63	2921.19
10	0	3	1693.87	1777.43	1969.91	2126.74	2770.3
10	1	0	1735.78	1821.35	2016.16	2174.51	2821.74
10	1	1	1693.56	1776.11	1965.65	2119.74	2750.27
10	1	2	1640.03	1719.73	1903.72	2052.19	2663.25
10	1	3	1540.59	1616.2	1788.14	1929.39	2502.26
10	2	0	1884.04	1976.52	2187.53	2358.43	3059.74
10	2	1	1815.33	1904.1	2106.79	2272.12	2946.38
10	2	2	1750.25	1835.44	2030.96	2190.58	2841.82
10	2	3	1694.94	1777.91	1968.36	2122	2752.92
10	3	0	1868.36	1958.66	2167.38	2337.99	3032.27
10	3	1	1830.15	1918.93	2123.2	2289.31	2968.55
10	3	2	1748.92	1833.9	2029.22	2188	2837.9
10	3	3	1686.69	1769.33	1957.38	2111.22	2738.23
11	0	0	1686.69	1769.33	1957.38	2111.22	2738.23
11	0	1	1686.69	1769.33	1957.38	2111.22	2738.23
11	0	2	1686.69	1769.33	1957.38	2111.22	2738.23
11	0	3	1686.69	1769.33	1957.38	2111.22	2738.23
11	1	0	1686.69	1769.33	1957.38	2111.22	2738.23
11	1	1	1686.69	1769.33	1957.38	2111.22	2738.23
11	1	2	1686.69	1769.33	1957.38	2111.22	2738.23
11	1	3	1686.69	1769.33	1957.38	2111.22	2738.23
11	2	0	1686.69	1769.33	1957.38	2111.22	2738.23
11	2	1	1686.69	1769.33	1957.38	2111.22	2738.23
11	2	2	1686.69	1769.33	1957.38	2111.22	2738.23
11	2	3	1686.69	1769.33	1957.38	2111.22	2738.23
11	3	0	1686.69	1769.33	1957.38	2111.22	2738.23
11	3	1	1686.69	1769.33	1957.38	2111.22	2738.23
11	3	2	1686.69	1769.33	1957.38	2111.22	2738.23
11	3	3	1686.69	1769.33	1957.38	2111.22	2738.23
