2.769542784	11.75023846
2.70058773	6.30440087
2.647795416	8.968017809
2.605818507	13.18192619
3.309803158	7.456805217
3.131692113	6.101074338
3.057594257	10.58365947
2.98620504	16.93288832
3.054795164	10.34001002
2.983056666	13.4181168
2.902187624	16.50226133
2.784254239	20.52749592
2.838176516	48.11963468
2.7422974	46.76021869
2.675570074	56.65128569
2.618280654	67.24901772
3.385266788	29.56974305
3.30087589	25.25576857
3.232238831	27.99549738
3.156921342	28.49033274
3.285298225	20.35622451
3.096182486	24.86383282
2.99227478	20.85228914
2.927671591	25.2642573
3.086923584	22.47339869
3.02957634	20.71986531
2.951040402	24.77067473
2.833421881	23.98141608
3.178133407	25.25459287
3.154624654	25.9653781
3.027535505	25.47940029
2.966095555	27.59691029
3.26168416	17.84957485
3.167842617	13.17225809
3.09423367	15.80958953
3.028207949	19.07892791
3.28144125	17.3998923
3.100792686	15.75550797
2.98877399	12.54397306
2.925847584	12.16306341
3.179552993	12.45853375
3.097014638	9.868417585
2.998287083	12.66263608
2.887700755	11.48365758
2.887700755	11.48365758
1.590273524	3409.038735
1.594390762	3398.996933
1.594390762	3398.996933
3.039668563	44.08474147
2.949872765	41.25114049
2.869999915	34.9836741
2.821629883	43.66832086
3.150672511	26.86892049
3.001120292	26.66130113
2.920882542	25.96886699
2.864995863	31.07672271
3.179185821	18.54662246
3.06944411	23.98621572
3.006360533	22.78604414
2.897299676	27.90102169
2.897299676	27.90102169
2.897299676	27.90102169
2.897299676	27.90102169
2.897299676	27.90102169
2.7725218	52.76469863
2.819720297	60.81116185
2.865915203	98.7737107
3.019025505	114.9015953
3.003955883	40.95127838
3.06866869	46.48166682
3.14022738	69.13862358
3.351762575	100.7707071
2.969400976	40.66374931
3.106103151	51.64396387
3.150590779	66.33339107
3.245634378	81.58319602
2.977022895	30.95735671
3.057703263	41.47645536
3.131730797	51.06654204
3.240404874	58.19101738
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.795965385	115.026432
2.591363589	104.1553219
2.584293481	61.54347741
2.501267406	41.50494361
2.484540904	29.28157447
1.43643653	3432.837478
1.332424277	4118.301545
2.105888208	2780.057379
2.105888208	2780.057379
3.150019572	239.9548352
2.954628555	123.3593454
2.918077776	81.11060614
2.817589006	57.60476879
2.522982079	531.3187491
2.999809441	169.4519696
2.934443795	112.4399362
2.895993839	89.45116065
3.392988389	60.44778681
3.290291008	38.52114151
3.262945528	21.71571389
3.178716728	21.13129754
3.167705592	77.1657104
3.037190011	41.30229574
2.98373791	26.48838732
2.89433728	17.66892037
3.33071503	71.21986359
3.298354455	49.16469898
3.184682815	30.21913231
3.0565486	24.20470178
3.323078083	77.98932542
3.249130083	51.9249694
3.192412621	35.80351839
3.115901209	29.4679412
3.27044853	105.6111663
3.205761467	64.02938998
3.124071661	42.38894377
3.063604346	42.74988069
3.149076072	83.92488043
3.012904526	53.84951474
2.922664127	30.53916878
2.854309938	23.61293851
3.190245058	61.43169332
3.096839923	41.22670795
3.007859298	31.50654106
2.89199905	19.335984
3.33483106	58.80660569
3.220847504	40.76342825
3.141237319	34.6672667
3.067639986	22.85243906
3.094993662	12.01555416
2.955291638	8.093499517
2.887824138	10.26107145
2.817814947	14.06967062
3.207366401	13.83756583
3.02215941	11.00375149
2.934975331	11.33624877
2.867281246	11.08828104
3.297740587	116.5878068
3.185230704	99.02521492
3.094843927	75.08493731
2.965285343	72.30950568
2.998723604	41.17024163
2.919397774	39.62944515
2.812151236	40.49086728
2.769027618	45.0063075
2.775580981	156.5284334
2.850346281	145.8356004
2.958097513	143.5059746
3.121736454	137.11562
3.096157754	46.78135478
3.180817818	35.89854334
3.284851195	35.92054205
3.495580771	36.4554503
2.859771076	33.59826151
2.972156895	26.4458599
3.078969115	34.1547895
3.17774275	35.37253751
2.886903427	30.03881986
2.952363224	19.73079744
3.086438048	25.10544652
3.196951235	29.80780391
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153
2.804175122	20.18960153

